study_id,first_author,authors,year,title,source,type,doi,link_url,dbase
Sleeter_Bean_Creighton_etal_2024,Sleeter,"Sleeter, Rachel ; Bean, Robert ; Creighton, Andrea ; Anonymous",2024,"Remote-sensing assessment of post-fire vegetation regrowth in the little North santiam watershed, Oregon","Geological Society of America, 2024 annual meeting; GSA Connects 2024",analytic,https://doi.org/10.1130/abs/2024AM-401975,https://research.ebsco.com/linkprocessor/plink?id=85cdebbb-9c67-3a60-8932-e8c2efde077b,EBSCOhost
Chatterjee_2020,Chatterjee,"Chatterjee, Nirmalya",2020,"Soil erosion assessment in a humid, eastern Himalayan watershed undergoing rapid land use changes, using RUSLE, GIS and high-resolution satellite imagery",Modeling Earth Systems and Environment,analytic,https://doi.org/10.1007/s40808-019-00700-0,https://research.ebsco.com/linkprocessor/plink?id=e8e2bfac-7c15-38a4-aac8-38d0e5369ad2,EBSCOhost
Wells_Bennett_Redwine_etal_2024,Wells,"Wells, Ray E. ; Bennett, Scott E. K.  ; Redwine, Joanna R. ; Staisch, Lydia M.  ; Holm-Denoma, Christopher S.  ; Mahan, Shannon A.",2024,"Geologic map of Scoggins Dam, Henry Hagg Lake, and Scoggins Valley, Washington County, Oregon",Scientific Investigations Map,monograph,https://doi.org/10.3133/sim3528,https://research.ebsco.com/linkprocessor/plink?id=c23d8151-e1fc-30b5-8d20-d8ac6e045d11,EBSCOhost
Robichaud_Lewis_Brown_etal_2020,Robichaud,"Robichaud, Peter R. ; Lewis, Sarah A. ; Brown, Robert E. ; Bone, Edwin D. ; Brooks, Erin S.",2020,Evaluating post-wildfire logging-slash cover treatment to reduce hillslope erosion after salvage logging using ground measurements and remote sensing,Hydrological Processes,analytic,https://doi.org/10.1002/hyp.13882,https://research.ebsco.com/linkprocessor/plink?id=d3c53c39-0c96-3d2a-8bd7-33d879808112,EBSCOhost
Raimat_Van Eghoff_Campos_etal_2023,Raimat,"Raimat, Carles ; Van Eghoff, Christian ; Campos, Ana ; Corroyer, Laurent ; Mora-Castro, Sergio ; Saborio, Javier ; Vega, Arabela ; Anonymous",2023,Proposal of UAV-Lidar and photogrammetry-based modeling for assessing soil loss using nature-based solutions as countermeasure in urban areas in DRC,European Geosciences Union general assembly 2023,analytic,https://doi.org/10.5194/egusphere-egu23-14216,https://research.ebsco.com/linkprocessor/plink?id=1138257d-2a0b-3bf6-82e3-bc71566f9fa2,EBSCOhost
Walsh_Abu Bakar_Nainar_etal_2023,Walsh,"Walsh, Rory ; Abu Bakar, Siti Nurhidayu ; Nainar, Anand ; Bidin, Kawi ; Annammala, Kogila ; Higton, Sam ; Anonymous",2023,"Erosional dynamics, sediment sources and designing strategies to reduce downstream sedimentation and flooding in oil palm terrain in Sabah (Malaysian Borneo).",European Geosciences Union general assembly 2023,analytic,https://doi.org/10.5194/egusphere-egu23-16066,https://research.ebsco.com/linkprocessor/plink?id=6d77d161-8a17-392e-879d-66a4fa38a2b1,EBSCOhost
Liimatainen_Kulmala_Lapikivi_etal_2023,Liimatainen,"Liimatainen, Maarit ; Kulmala, Liisa  ; Lapikivi, Miika  ; Lotjonen, Timo ; Yli-Halla, Markku  ; Nieminen, Jaana ; Kekkonen, Jarkko ; Kinnunen, Juho ; Gerin, Stephanie  ; Vekuri, Henriikka ; Pham, Tung ; Hoyhtya, Iida ; Marttila, Hannu  ; Klove, Bjorn ; Liedes, Toni ; Laurila, Tuomas  ; Lohila, Annalea  ; Liski, Jari ; Joki-Tokola, Erkki ; Anonymous",2023,Environmental impacts and mitigation options on cultivated peatland with shallow peat depth in northern Finland; NorPeat platform,European Geosciences Union general assembly 2023,analytic,https://doi.org/10.5194/egusphere-egu23-8872,https://research.ebsco.com/linkprocessor/plink?id=1e5cb4f5-3f16-3aa2-b979-c60364650803,EBSCOhost
Pittaki_Vagen_Karari_etal_2023,Pittaki,"Pittaki, Zampela ; Vagen, Tor-Gunnar ; Karari, Valentine ; Weullow, Elvis ; Ateku, Dickens Alubaka ; Winowiecki, Leigh Ann ; Anonymous",2023,Towards a more sustainable global soil health monitoring through soil spectroscopy,European Geosciences Union general assembly 2023,analytic,https://doi.org/10.5194/egusphere-egu23-15335,https://research.ebsco.com/linkprocessor/plink?id=a14ab194-de90-3a9e-b3ab-30a36ff6bb47,EBSCOhost
Kaphle_Tunby_Nichols_etal_2022,Kaphle,"Kaphle, Asmita ; Tunby, Paige ; Nichols, Justin ; Khandelwal, Aashish ; Greaves, Conrad ; Aldred, Jenn ; Van Horn, David ; Gonzalez-Pinzon, Ricardo ; Anonymous",2022,Rapid response monitoring of the Hermit's Peak-Calf Canyon fire; water quality impacts,"Geological Society of America, 2022 annual meeting; GSA connects 2022",analytic,https://doi.org/10.1130/abs/2022AM-382985,https://research.ebsco.com/linkprocessor/plink?id=0e700d1f-85dd-30ba-bc75-42fb7e387426,EBSCOhost
Guilinger_Foufoula-Georgiou_Gray_etal_2022,Guilinger,"Guilinger, James ; Foufoula-Georgiou, Efi ; Gray, Andrew B. ; Anonymous",2022,Controls on post-wildfire channel sediment yield,"Geological Society of America, 2022 annual meeting; GSA connects 2022",analytic,https://doi.org/10.1130/abs/2022AM-379996,https://research.ebsco.com/linkprocessor/plink?id=a449a3c2-5517-3085-954e-ebc5b4f1581a,EBSCOhost
Wade_Garcia-Chevesich_Robichaud_etal_2022,Wade,"Wade, Randall ; Garcia-Chevesich, Pablo ; Robichaud, Peter ; McCray, John E. ; Anonymous",2022,Modeling the effects of post-wildfire rehabilitation treatments on nutrient cycling in experimental watersheds in Colorado,"Geological Society of America, 2022 annual meeting; GSA connects 2022",analytic,https://doi.org/10.1130/abs/2022AM-383118,https://research.ebsco.com/linkprocessor/plink?id=5437d749-34bb-37ea-ac9f-2d6316c886da,EBSCOhost
Alvarez_Levy_Poch_etal_2020,Alvarez,"Alvarez, M. F. ; Levy, E. ; Poch, R. M. ; Osterrieth, M.",2020,"Edaphic variables conditioning the habitat of oribatid mites in Luvic Phaeozems under forest plantations (Buenos Aires, Argentina)",Spanish Journal of Soil Science,analytic,https://doi.org/10.3232/SJSS.2020.V10.N1.01,https://research.ebsco.com/linkprocessor/plink?id=19ca1cf8-e038-39f2-a747-aaf7185e562b,EBSCOhost
Marshall_Warme_Anonymous_2022,Marshall,"Marshall, Madeline S. ; Warme, John ; Anonymous",2022,"Incised valley depositional sequence and root traces of the Late Devonian (Frasnian) Temple Butte Formation in Marble Canyon, eastern Grand Canyon","Geological Society of America, 2022 annual meeting; GSA connects 2022",analytic,https://doi.org/10.1130/abs/2022AM-379532,https://research.ebsco.com/linkprocessor/plink?id=8818ebb1-3b55-3f92-bf28-62677a397ed5,EBSCOhost
Wolter_Rosser_Lin_etal_2022,Wolter,"Wolter, A. ; Rosser, B. J. ; Lin, S. L. ; Boyes, A. F. ; Townsend, D. B.",2022,Phase I; Reconnaissance report on landslides caused by the 16-18 July 2021 rainstorm in the Marlborough region,GNS Science Report,monograph,https://doi.org/10.21420/C7DK-BQ35,https://research.ebsco.com/linkprocessor/plink?id=de070256-11d7-3a78-9bcf-c306fc16479a,EBSCOhost
Alaniz_Abarzua_Martel-Cea_etal_2021,Alaniz,"Alaniz, Alberto J. ; Abarzua, Ana M. ; Martel-Cea, Alejandra ; Jarpa, Leonora ; Hernandez, Marjorie ; Aquino-Lopez, Marco A. ; Smith-Ramirez, Cecilia",2021,"Linking sedimentological and spatial analysis to assess the impact of the forestry industry on soil loss; the case of Lanalhue Basin, Chile",Catena (Giessen),analytic,https://doi.org/10.1016/j.catena.2021.105660,https://research.ebsco.com/linkprocessor/plink?id=61a79f48-81a9-3b08-aba8-bc4c3d4f7257,EBSCOhost
Lucas-Borja_Zema_2021,Lucas-Borja,"Lucas-Borja, Manuel Esteban ; Zema, Demetrio Antonio",2021,Rill erosion in unpaved and rock-paved roads after wildfire in a Mediterranean forest,Geosciences (Basel),analytic,https://doi.org/10.3390/geosciences11020079,https://research.ebsco.com/linkprocessor/plink?id=a4f0f4af-1d46-34c6-9b02-56a114f2b939,EBSCOhost
Giannetti_Chirici_Travaglini_etal_2017,Giannetti,"Giannetti, Francesca ; Chirici, Gherardo ; Travaglini, Davide ; Bottalico, Francesca ; Marchi, Enrico ; Cambi, Martina",2017,Assessment of soil disturbance caused by forest operations by means of portable laser scanner and soil physical parameters,Soil Science Society of America Journal,analytic,https://doi.org/10.2136/sssaj2017.02.0051,https://research.ebsco.com/linkprocessor/plink?id=4378dfed-f1dc-38de-9046-ad9e964e6f49,EBSCOhost
Jacob_Russell_Brodaric_etal_2021,Jacob,"Jacob, N. ; Russell, H. A. J.  ; Brodaric, B.  ; Rivard, C.  ; Benoit, N. ; Paradis, D.",2021,"Public presentations of October 13, 2021; Groundwater Geoscience Program, current status of research projects for the 2019-2024 program cycle",Scientific Presentation - Geological Survey of Canada,monograph,https://doi.org/10.4095/329085,https://research.ebsco.com/linkprocessor/plink?id=5e44edc2-08eb-309a-86aa-f6a20bbc77a9,EBSCOhost
Begin_Nicault_Begin_2021,Begin,"Begin, C. ; Nicault, A. ; Begin, Y.",2021,Utilisation des archives naturelles pour la reconstitution du passe hydro-climatique,Open-File Report - Geological Survey of Canada,monograph,https://doi.org/10.4095/328045,https://research.ebsco.com/linkprocessor/plink?id=be781527-da63-393a-a1ad-7a3cb940e3a4,EBSCOhost
dos Santos_Le Pera_de Souza Junior_etal_2018,dos Santos,"dos Santos, Jean Cheyson Barros ; Le Pera, Emilia ; de Souza Junior, Valdomiro Severino ; de Oliveira, Cybelle Souza ; Juilleret, Jerome ; Correa, Marcelo Metri ; de Azevedo, Antonio Carlos",2018,Porosity and genesis of clay in gneiss saprolites; the relevance of saprolithology to whole regolith pedology,Geoderma,analytic,https://doi.org/10.1016/j.geoderma.2017.12.031,https://research.ebsco.com/linkprocessor/plink?id=6483b49c-aca1-36c5-8e90-d360bc1c75dd,EBSCOhost
Perreault_Yager_Aalto_2017,Perreault,"Perreault, Lauren M. ; Yager, Elowyn M. ; Aalto, Rolf",2017,"Effects of gradient, distance, curvature and aspect on steep burned and unburned hillslope soil erosion and deposition",Earth Surface Processes and Landforms,analytic,https://doi.org/10.1002/esp.4067,https://research.ebsco.com/linkprocessor/plink?id=4a4dd49b-5bd2-3f38-899e-0297d6503030,EBSCOhost
Hunter_Roering_Silva_etal_2021,Hunter,"Hunter, Brooke ; Roering, Joshua J. ; Silva, Lucas C. R. ; Anonymous",2021,Erosion rate influence on soil organic carbon fractions in a burned montane landscape,"Geological Society of America, 2021 annual meeting; GSA connects 2021",analytic,https://doi.org/10.1130/abs/2021AM-366067,https://research.ebsco.com/linkprocessor/plink?id=63547de0-dfe4-34bb-afaa-c756f3aad753,EBSCOhost
Caudill_Anonymous_2021,Caudill,"Caudill, Michael ; Anonymous",2021,"Preliminary mapping and assessment of landslide assemblage, Minkers Run area, Athens County, southeastern Ohio","Geological Society of America, North-Central Section, South-Central Section, 55th annual meeting",analytic,https://doi.org/10.1130/abs/2021NC-362750,https://research.ebsco.com/linkprocessor/plink?id=65480689-ead6-3e1a-8447-6dedd56dfb34,EBSCOhost
Belanger_Lucotte_Moingt_etal_2017,Belanger,"Belanger, Emilie ; Lucotte, Marc ; Moingt, Matthieu ; Paquet, Serge ; Oestreicher, Jordan ; Rozon, Christine",2017,Altered nature of terrestrial organic matter transferred to aquatic systems following deforestation in the Amazon,Applied Geochemistry,analytic,https://doi.org/10.1016/j.apgeochem.2017.10.016,https://research.ebsco.com/linkprocessor/plink?id=31ff28f2-4ebf-3e6c-9114-ef5aea15f5a8,EBSCOhost
Treble_Fairchild_Baker_etal_2016,Treble,"Treble, Pauline C. ; Fairchild, Ian J. ; Baker, A. ; Meredith, K. T. ; Andersen, M. S. ; Salmon, S. U. ; Bradley, C. ; Wynn, P. M. ; Hankin, S. I. ; Wood, A. ; McGuire, E.",2016,"Roles of forest bioproductivity, transpiration and fire in a nine-year record of cave drip water chemistry from southwest Australia",Geochimica et Cosmochimica Acta,analytic,https://doi.org/10.1016/j.gca.2016.04.017,https://research.ebsco.com/linkprocessor/plink?id=2620160a-ca73-328f-93a5-9b0e19490917,EBSCOhost
Carollo_Ferro_Serio_2017,Carollo,"Carollo, Francesco Giuseppe ; Ferro, Vito ; Serio, Maria Angela",2017,Reliability of rainfall kinetic power-intensity relationships,Hydrological Processes,analytic,https://doi.org/10.1002/hyp.11099,https://research.ebsco.com/linkprocessor/plink?id=2305eb35-8dec-3c55-9fcc-3985231e9bf7,EBSCOhost
Brown_Jorgenson_Douglas_etal_2015,Brown,"Brown, Dana R. N. ; Jorgenson, M. Torre ; Douglas, Thomas A.  ; Romanovsky, Vladimir E. ; Kielland, Knut ; Hiemstra, Christopher  ; Euskirchen, Eugenie S. ; Ruess, Roger W.",2015,Interactive effects of wildfire and climate on permafrost degradation in Alaskan lowland forests,Journal of Geophysical Research: Biogeosciences,analytic,https://doi.org/10.1002/2015JG003033,https://research.ebsco.com/linkprocessor/plink?id=49a1bc28-8ebf-3450-bf6c-c2f5dfc8ae23,EBSCOhost
Swearingen_Johnson_Anonymous_2021,Swearingen,"Swearingen, Sidney ; Johnson, Bradley ; Anonymous",2021,Flooding in headwater streams of the Piedmont; implications for emergency management,"Geological Society of America, Southeastern Section, 70th annual meeting",analytic,https://doi.org/10.1130/abs/2021SE-362014,https://research.ebsco.com/linkprocessor/plink?id=97a60583-f2c9-340e-878f-14c53f254dcc,EBSCOhost
Castanet_Nondedeo_Dussol_etal_2021,Castanet,"Castanet, Cyril ; Nondedeo, Philippe ; Dussol, Lydie ; Teste, Marc ; Purdue, Louise ; Hiquet, Julien ; Lemonnier, Eva ; Garnier, Aline ; Dorison, Antoine ; Tomadini, Noemie ; Grouard, Sandrine ; Goudiaby, Hemmamuthe ; Morales-Aguilar, Carlos ; Limondin-Lozouet, Nicole ; Cavero, Julien ; Develle-Vincent, Anne-Lise ; Hatte, Christine  ; Lanos, Philippe ; Mokadem, Fatima ; Sipos, Gyorgy ; Anonymous",2021,"Dynamics and sustainability of the Maya socio-ecosystem of the hinterland of Naachtun, between 1500 BCE and 1000 CE (southern Maya Lowlands, Peten, Guatemala)",European Geosciences Union general assembly 2021,analytic,https://doi.org/10.5194/egusphere-egu21-9655,https://research.ebsco.com/linkprocessor/plink?id=ef009163-14aa-35c8-ad34-1956d316ceb6,EBSCOhost
Livneh_Deems_Buma_etal_2015,Livneh,"Livneh, Ben ; Deems, Jeffrey S.  ; Buma, Brian ; Barsugli, Joseph J. ; Schneider, Dominik ; Molotch, Noah P. ; Wolter, K. ; Wessman, Carol A.",2015,Catchment response to bark beetle outbreak and dust-on-snow in the Colorado Rocky Mountains,Journal of Hydrology,analytic,https://doi.org/10.1016/j.jhydrol.2015.01.039,https://research.ebsco.com/linkprocessor/plink?id=0f2cf979-e85e-3a35-99f6-f22e0ea4d142,EBSCOhost
González-Olabarria_Rodríguez_Fernández-Landa_etal_2012,González-Olabarria,"González-Olabarria, José-Ramón ; Rodríguez, Francisco ; Fernández-Landa, Alfredo ; Mola-Yudego, Blas",2012,Mapping fire risk in the Model Forest of Urbión (Spain) based on airborne LiDAR measurements,Forest Ecology & Management,article,https://doi.org/10.1016/j.foreco.2012.06.056,https://research.ebsco.com/linkprocessor/plink?id=8873c09a-432f-3684-a9c2-e685bbbbd2a8,EBSCOhost
Cordova_Vyazov_Blinnikov_etal_2020,Cordova,"Cordova, Carlos E. ; Vyazov, Leonid A. ; Blinnikov, Mikhail S. ; Anonymous",2020,"Late Pleistocene pedostratigraphic sequence and Paleolithic-Mesolithic occupations at the Beganchik locality, middle Volga region, Russia","Geological Society of America, 2020 annual meeting; GSA 2020 connects online",analytic,https://doi.org/10.1130/abs/2020AM-358757,https://research.ebsco.com/linkprocessor/plink?id=5ef7651a-f4b2-310d-81cd-e5a031a594d7,EBSCOhost
Bordoloi_Ng_2020,Bordoloi,"Bordoloi, Sanandam ; Ng, Charles Wang Wai",2020,The effects of vegetation traits and their stability functions in bio-engineered slopes; a perspective review,Engineering Geology,analytic,https://doi.org/10.1016/j.enggeo.2020.105742,https://research.ebsco.com/linkprocessor/plink?id=392d3ba2-e8ec-3bd4-86bb-6e37075aeeb9,EBSCOhost
Koupaei‐Abyazani_Burdun_Desai_etal_2024,Koupaei‐Abyazani,"Koupaei‐Abyazani, Nikaan ; Burdun, Iuliia ; Desai, Ankur R. ; Hergoualc'h, Kristell ; Hirano, Takashi ; Melling, Lulie ; Swails, Erin ; Ing Tang, Angela Che ; Wong, Guan Xhuan",2024,Tropical Peatland Water Table Estimations From Space.,Journal of Geophysical Research. Biogeosciences,article,https://doi.org/10.1029/2024JG008116,https://research.ebsco.com/linkprocessor/plink?id=15d5fa59-1ebf-3197-9482-4312bbf52c02,EBSCOhost
Zhang Fangmin_Chen_Pan_etal_2015,Zhang Fangmin,"Zhang Fangmin ; Chen, Jing M. ; Pan, Yude ; Birdsey, Richard A. ; Shen Shuanghe ; Ju Weimin ; Dugan, Alexa J.",2015,Impacts of inadequate historical disturbance data in the early twentieth century on modeling recent carbon dynamics (1951-2010) in conterminous U. S. forests,Journal of Geophysical Research: Biogeosciences,analytic,https://doi.org/10.1002/2014JG002798,https://research.ebsco.com/linkprocessor/plink?id=ad031644-cfc4-3600-ba6e-2c6468a66599,EBSCOhost
Rehman_Abd Rahman_Masli_etal_2022,Rehman,"Rehman, Muhammad Ali ; Abd Rahman, Norinah ; Masli, Mas Nadhirah ; Mohd Razali, Siti Fatin ; Mohd Taib, Aizat ; Ahmad Kamal, Norashikin ; Jusoh, Hisyam ; Ahmad, Asmadi",2022,Relationship between soil erodibility and shear wave velocity; a feasibility study,Physics and Chemistry of the Earth (2002),analytic,https://doi.org/10.1016/j.pce.2022.103246,https://research.ebsco.com/linkprocessor/plink?id=1143d3ac-b017-3496-ab64-7661fb2e3c45,EBSCOhost
Srivastava_Chinnasamy_2024,Srivastava,"Srivastava, Aman ; Chinnasamy, Pennan",2024,"Watershed development interventions for rural water safety, security, and sustainability in semi-arid region of Western-India.","Environment, Development & Sustainability",article,https://doi.org/10.1007/s10668-023-03387-7,https://research.ebsco.com/linkprocessor/plink?id=2cd49e06-65e2-3a11-be5f-b6c38a27a7e4,EBSCOhost
Rhoades_J. Richardson_Fegel_etal_2025,Rhoades,"Rhoades, Charles C. ; J. Richardson, Mikaela ; Fegel, Timothy S. ; K. Kampf, Stephanie",2025,Assessing the effects of woody mulch on post-fire soil and stream nitrogen at experimental and operational scales.,Forest Ecology & Management,article,https://doi.org/10.1016/j.foreco.2024.122490,https://research.ebsco.com/linkprocessor/plink?id=6a13b8b4-8bf0-31e0-9cd0-31fc257b7012,EBSCOhost
Cherepanova_Bondur_Zamshin_etal_2020,Cherepanova,"Cherepanova, Elena ; Bondur, Valery ; Zamshin, Viktor ; Feoktistova, Natalia ; Anonymous",2020,Satellite-derived spatiotemporal patterns of environmental changes caused by 2018-2019 wildfires in Arctic-boreal Russia,European Geosciences Union general assembly 2020,analytic,https://doi.org/10.5194/egusphere-egu2020-18080,https://research.ebsco.com/linkprocessor/plink?id=d2e61ef8-189d-3859-a1b2-2c698477f643,EBSCOhost
Manea_McLeish_Le Roux_etal_2024,Manea,"Manea, Anthony ; McLeish, Andrew G. ; Le Roux, Johannes J. ; Chariton, Anthony A. ; Leishman, Michelle R.",2024,The role of abiotic soil properties in bell miner associated dieback of eucalypt forests in eastern Australia.,Forest Ecology & Management,article,https://doi.org/10.1016/j.foreco.2024.122323,https://research.ebsco.com/linkprocessor/plink?id=07596152-9f6b-34db-81e1-1d73f1b830a7,EBSCOhost
Cardenas_Kanarek_2014,Cardenas,"Cardenas, M. Bayani ; Kanarek, Michael R.",2014,Soil moisture variation and dynamics across a wildfire burn boundary in a loblolly pine (Pinus taeda) forest,Journal of Hydrology,analytic,https://doi.org/10.1016/j.jhydrol.2014.07.016,https://research.ebsco.com/linkprocessor/plink?id=dedd0e77-3075-360a-84b5-a4bd1484959f,EBSCOhost
Bottinelli_Hallaire_Goutal_etal_2014,Bottinelli,"Bottinelli, N. ; Hallaire, V. ; Goutal, N. ; Bonnaud, P. ; Ranger, J.",2014,Impact of heavy traffic on soil macroporosity of two silty forest soils; initial effect and short-term recovery,Geoderma,analytic,https://doi.org/10.1016/j.geoderma.2013.10.025,https://research.ebsco.com/linkprocessor/plink?id=552224b8-0453-3581-9cfd-165f28653162,EBSCOhost
Kenney_Staudhammer_Wiesner_etal_2021,Kenney,"Kenney, G. ; Staudhammer, C. L. ; Wiesner, S. ; Brantley, S. T. ; Bigelow, S. W. ; Starr, G.",2021,Hurricane Michael Altered the Structure and Function of Longleaf Pine Woodlands.,Journal of Geophysical Research. Biogeosciences,article,https://doi.org/10.1029/2021JG006452,https://research.ebsco.com/linkprocessor/plink?id=3ef4cc4b-1e36-394a-95b7-68ad154674bc,EBSCOhost
Raczka_Hoar_Duarte_etal_2021,Raczka,"Raczka, Brett ; Hoar, Timothy J. ; Duarte, Henrique F. ; Fox, Andrew M. ; Anderson, Jeffrey L. ; Bowling, David R. ; Lin, John C.",2021,Improving CLM5.0 Biomass and Carbon Exchange Across the Western United States Using a Data Assimilation System.,Journal of Advances in Modeling Earth Systems,article,https://doi.org/10.1029/2020MS002421,https://research.ebsco.com/linkprocessor/plink?id=ba5bd53f-383b-30dd-a9d5-ababd62489a3,EBSCOhost
Koch_Dornblaser_Striegl_2021,Koch,"Koch, Joshua C. ; Dornblaser, Mark M. ; Striegl, Robert G.",2021,Storm‐Scale and Seasonal Dynamics of Carbon Export From a Nested Subarctic Watershed Underlain by Permafrost.,Journal of Geophysical Research. Biogeosciences,article,https://doi.org/10.1029/2021JG006268,https://research.ebsco.com/linkprocessor/plink?id=c3df2bb1-d259-3568-820c-4276bf2cb85b,EBSCOhost
Borrelli_Schuett_2014,Borrelli,"Borrelli, Pasquale ; Schuett, Brigitta",2014,Assessment of soil erosion sensitivity and post-timber harvesting erosion response in a mountain environment of central Italy,Geomorphology,analytic,https://doi.org/10.1016/j.geomorph.2013.08.022,https://research.ebsco.com/linkprocessor/plink?id=0e3940d9-7d80-3cdc-99f9-bdbb7ca076a3,EBSCOhost
Chen_Yeh_Gui_etal_2021,Chen,"Chen, Yen-Chang ; Yeh, Hui-Chung ; Gui, Meen-Wah ; Wei, Chiang ; He, Chun-Hsuan",2021,Estimation of surface soil moisture content using fractals.,Environmental Monitoring & Assessment,article,https://doi.org/10.1007/s10661-021-08879-5,https://research.ebsco.com/linkprocessor/plink?id=dd909b5b-527f-396b-9e3d-cfb538226713,EBSCOhost
Estrany_Ruiz_Calsamiglia_etal_2019,Estrany,"Estrany, Joan ; Ruiz, Maurici ; Calsamiglia, Aleix ; Carriquí, Marc ; García-Comendador, Julián ; Nadal, Miquel ; Fortesa, Josep ; López-Tarazón, José A. ; Medrano, Hipólito ; Gago, Jorge",2019,Sediment connectivity linked to vegetation using UAVs: High-resolution imagery for ecosystem management.,Science of the Total Environment,article,https://doi.org/10.1016/j.scitotenv.2019.03.399,https://research.ebsco.com/linkprocessor/plink?id=3f7bdd01-951c-3d77-a9b8-dc9d68c7167a,EBSCOhost
Nakamura_Kameyama_Mizugaki_etal_2004,Nakamura,"Nakamura, F. ; Kameyama, S. ; Mizugaki, S. ; Thomas, M. [editor] ; Oguchi, Takashi [editor] ; Piegay, Herve [editor]",2004,"Rapid shrinkage of Kushiro Mire, the largest mire in Japan, due to increased sedimentation associated with land-use development in the catchment",Geomorphic impacts of rapid environmental change,analytic,https://doi.org/10.1016/S0341-8162(03)00119-X,https://research.ebsco.com/linkprocessor/plink?id=eb4e981d-ce84-32cf-aa5e-b1a3649b1811,EBSCOhost
Lucas-Borja_González-Romero_Plaza-Álvarez_etal_2019,Lucas-Borja,"Lucas-Borja, M.E. ; González-Romero, J. ; Plaza-Álvarez, P.A. ; Sagra, J. ; Gómez, M.E. ; Moya, D. ; Cerdà, A. ; de las Heras, J.",2019,The impact of straw mulching and salvage logging on post-fire runoff and soil erosion generation under Mediterranean climate conditions.,Science of the Total Environment,article,https://doi.org/10.1016/j.scitotenv.2018.11.161,https://research.ebsco.com/linkprocessor/plink?id=99d4ba70-e58f-3a4f-9657-483623289b51,EBSCOhost
Dobriyal_Qureshi_Badola_etal_2012,Dobriyal,"Dobriyal, Pariva ; Qureshi, Ashi ; Badola, Ruchi ; Hussain, Syed A.",2012,A review of the methods available for estimating soil moisture and its implications for water resource management,Journal of Hydrology,analytic,https://doi.org/10.1016/j.jhydrol.2012.06.021,https://research.ebsco.com/linkprocessor/plink?id=247b1238-305f-315a-9ed5-bb40b719fcd9,EBSCOhost
Hirsch_Schneider_Nicolay_etal_2015,Hirsch,"Hirsch, Florian ; Schneider, Anna  ; Nicolay, Alexander ; Blaszkiewicz, Miroslaw ; Kordowski, Jaroslaw ; Noryskiewicz, Agnieszka M. ; Tyszkowski, Sebastian ; Raab, Alexandra ; Raab, Thomas",2015,Late Quaternary landscape development at the margin of the Pomeranian phase (MIS 2) near Lake Wygonin (northern Poland),Catena (Giessen),analytic,https://doi.org/10.1016/j.catena.2014.08.018,https://research.ebsco.com/linkprocessor/plink?id=a117247d-4a71-331b-9b14-b635615ee81b,EBSCOhost
Arko_Cannon_Himes_etal_2024,Arko,"Arko, Andrew D. ; Cannon, Jeffery B. ; Himes, Austin ; Polinko, Adam",2024,The effects of a moderate severity hurricane on gap characteristics in a longleaf pine (Pinus palustris Mill.) woodland.,Forest Ecology & Management,article,https://doi.org/10.1016/j.foreco.2023.121502,https://research.ebsco.com/linkprocessor/plink?id=36ec8694-50aa-3b50-88a9-2c5c740f003e,EBSCOhost
Moya_González-De Vega_Lozano_etal_2019,Moya,"Moya, D. ; González-De Vega, S. ; Lozano, E. ; García-Orenes, F. ; Mataix-Solera, J. ; Lucas-Borja, M.E. ; de las Heras, J.",2019,The burn severity and plant recovery relationship affect the biological and chemical soil properties of Pinus halepensis Mill. stands in the short and mid-terms after wildfire.,Journal of Environmental Management,article,https://doi.org/10.1016/j.jenvman.2019.01.029,https://research.ebsco.com/linkprocessor/plink?id=7b5abb31-9429-3df3-96ec-70480a9f65de,EBSCOhost
Xu Kai_Wang Yunpeng_Su Hua_etal_2013,Xu Kai,Xu Kai ; Wang Yunpeng ; Su Hua ; Yang Jingxue ; Li Lili ; Liu Cang,2013,"Effect of land-use changes on nonpoint source pollution in the Xizhi River watershed, Guangdong, China",Hydrological Processes,analytic,https://doi.org/10.1002/hyp.9368,https://research.ebsco.com/linkprocessor/plink?id=694cd9f0-6f61-34f1-9010-9f51ab8753c7,EBSCOhost
Arabameri_Yamani_Pradhan_etal_2019,Arabameri,"Arabameri, Alireza ; Yamani, Mojtaba ; Pradhan, Biswajeet ; Melesse, Assefa ; Shirani, Kourosh ; Tien Bui, Dieu",2019,"Novel ensembles of COPRAS multi-criteria decision-making with logistic regression, boosted regression tree, and random forest for spatial prediction of gully erosion susceptibility.",Science of the Total Environment,article,https://doi.org/10.1016/j.scitotenv.2019.06.205,https://research.ebsco.com/linkprocessor/plink?id=b7f58de5-3ce7-39fc-ba75-9ae06285b621,EBSCOhost
Long_D'Amico_Frank_2019,Long,"Long, Lawrence C. ; D'Amico, Vincent ; Frank, Steven D.",2019,Urban forest fragments buffer trees from warming and pests.,Science of the Total Environment,article,https://doi.org/10.1016/j.scitotenv.2018.12.293,https://research.ebsco.com/linkprocessor/plink?id=88140973-553c-3dc5-aaef-f273086c50c4,EBSCOhost
